;Date;Return
344;1951-05-21;-0.0023272526754101
345;1951-05-22;-0.0046706296957563
346;1951-05-23;-0.0094074539183735
347;1951-05-24;-0.0052120943676476
348;1951-05-25;-0.0009504753567264
349;1951-05-28;0.0085226841632932
350;1951-05-29;0.0065790182456155
351;1951-05-31;0.0079309956189499
352;1951-06-01;-0.0018604656529195
353;1951-06-04;-0.0112360732669261
354;1951-06-05;0.0042283361095214
355;1951-06-06;0.0070077371574046
356;1951-06-07;0.0037174300179421
357;1951-06-08;-0.0032519890041871
358;1951-06-11;0.0055685061392472
359;1951-06-12;-0.0041734815000826
360;1951-06-13;0.0013930348524597
361;1951-06-14;0.0133673807306609
362;1951-06-15;0.0091158787800593
363;1951-06-18;0.0004535268846166
364;1951-06-19;-0.0013614252468463
365;1951-06-20;-0.0050079776871587
366;1951-06-21;-0.0059509901888796
367;1951-06-22;-0.0106163932724521
368;1951-06-25;-0.0121382442702478
369;1951-06-26;0.000469499891226
370;1951-06-27;0.0032810903586053
371;1951-06-28;-0.0127150756436061
372;1951-06-29;-0.0066572287391042
373;1951-07-02;0.0066572287391042
374;1951-07-03;0.0061422352331441
375;1951-07-05;0.0191281320523937
376;1951-07-06;0.0
377;1951-07-09;0.0041503865007794
378;1951-07-10;-0.0046126005354567
379;1951-07-11;0.002308982838564
380;1951-07-12;0.0055197473520372
381;1951-07-13;0.0082230250519925
382;1951-07-16;-0.0114391547071371
383;1951-07-17;0.0087056678114767
384;1951-07-18;-0.0018265302298745
385;1951-07-19;-0.0018297809732361
386;1951-07-20;0.0018297809732361
387;1951-07-23;0.0100046766737667
388;1951-07-24;0.0152675166940672
389;1951-07-25;-0.005361987704664
390;1951-07-26;0.0066979041803438
391;1951-07-27;0.0026667571359619
392;1951-07-30;0.0044286166268996
393;1951-07-31;-0.0102154565953216
394;1951-08-01;0.0048986960576469
395;1951-08-02;0.0136776895152884
396;1951-08-03;0.0013137729062844
397;1951-08-06;0.0069777867070608
398;1951-08-07;0.000868853206942
399;1951-08-08;-0.0043516603844038
400;1951-08-09;-0.0039327120820034
401;1951-08-10;-0.002191497651323
402;1951-08-13;0.0004386049642586
403;1951-08-14;-0.0043955235605257
404;1951-08-15;0.0039569185962671
405;1951-08-16;0.0035041646236067
406;1951-08-17;0.0030561035331095
407;1951-08-20;-0.0004360584233897
408;1951-08-21;-0.0043706363281086
409;1951-08-22;-0.0035103151447448
410;1951-08-23;0.0065717651632346
411;1951-08-24;-0.0008737877548914
412;1951-08-27;-0.0013120054650888
413;1951-08-28;0.0021857932199802
414;1951-08-29;0.0078295310797047
415;1951-08-30;0.0069084903438114
416;1951-08-31;0.0017197338348524
417;1951-09-04;0.0
418;1951-09-05;0.0059956923510085
419;1951-09-06;0.002132609085776
420;1951-09-07;0.0025532779828605
421;1951-09-10;0.0038176078680098
422;1951-09-11;-0.0050934319561042
423;1951-09-12;0.0042462908814511
424;1951-09-13;0.0046501458694518
425;1951-09-14;-0.0008437975184194
426;1951-09-17;-0.0029592072763793
427;1951-09-18;-0.001270959686634
428;1951-09-19;0.0
429;1951-09-20;-0.000848176471544
430;1951-09-21;-0.0072386945843838
431;1951-09-24;-0.004282704710457
432;1951-09-25;0.0034275956191232
433;1951-09-26;0.0008551090913337
434;1951-09-27;-0.0055710450494554
435;1951-09-28;-0.0004298302236818
436;1951-10-01;0.0089878201648288
437;1951-10-02;0.0072171829813649
438;1951-10-03;0.0063252161126214
439;1951-10-04;-0.0029468343783261
440;1951-10-05;0.002526401343772
441;1951-10-08;-0.0012624028341292
442;1951-10-09;-0.0042194155427086
443;1951-10-10;-0.0016927214855866
444;1951-10-11;0.0038046968828222
445;1951-10-15;0.0063091269991728
446;1951-10-16;-0.0033599359622478
447;1951-10-17;-0.0033712209895053
448;1951-10-18;-0.0008446368567045
449;1951-10-19;-0.0148970620436009
450;1951-10-22;-0.0247462160853322
451;1951-10-23;0.00394823939085
452;1951-10-24;0.0082843724664072
453;1951-10-25;-0.0030442293568588
454;1951-10-26;-0.0065545354414831
455;1951-10-29;-0.0052746495918469
456;1951-10-30;-0.0013230872641676
457;1951-10-31;0.0122808996933426
458;1951-11-01;0.0069504622345451
459;1951-11-02;-0.0073865206579348
460;1951-11-05;-0.0048087524358835
461;1951-11-07;-0.0145665784627051
462;1951-11-08;-0.0008897242777701
463;1951-11-09;0.0123841037035053
464;1951-11-13;0.001756741739527
465;1951-11-14;0.0026292302037274
466;1951-11-15;-0.0004377325524043
467;1951-11-16;-0.0008760403538801
468;1951-11-19;-0.0039517065694774
469;1951-11-20;-0.0022021590049008
470;1951-11-21;-0.0017652696941814
471;1951-11-23;-0.0106572503043756
472;1951-11-26;0.0013383896711229
473;1951-11-27;0.010201907067743
474;1951-11-28;-0.0022089250817649
475;1951-11-29;0.0026501340013425
476;1951-11-30;0.0092206582858649
477;1951-12-03;0.005665781241972
478;1951-12-04;0.005633774503043
479;1951-12-05;-0.0030296063646555
480;1951-12-06;0.0116355546727478
481;1951-12-07;0.001712286413912
482;1951-12-10;0.0017094448972492
483;1951-12-11;-0.0051370405163724
484;1951-12-12;0.0029998736874685
485;1951-12-13;0.0008553465021061
486;1951-12-14;-0.0008553465021061
487;1951-12-17;0.001710090162152
488;1951-12-18;0.003411517168002
489;1951-12-19;0.0033999182772181
490;1951-12-20;0.0
491;1951-12-21;-0.0025488543960614
492;1951-12-24;0.001275281761035
493;1951-12-26;-0.0042571369420865
494;1951-12-27;0.0089191075670149
495;1951-12-28;0.0016899454446552
496;1951-12-31;0.0033712209895053
497;1952-01-02;0.0012612572885188
498;1952-01-03;0.0033557079877324
499;1952-01-04;0.0016736824340775
500;1952-01-07;-0.0004181476121978
501;1952-01-08;-0.0037712175430795
502;1952-01-09;-0.0033641747456321
503;1952-01-10;0.0050420693993955
504;1952-01-11;0.0050166910184508
505;1952-01-14;0.0074782234672459
506;1952-01-15;-0.0041477040828419
507;1952-01-16;0.0012461476430076
508;1952-01-17;0.0045558578581741
509;1952-01-18;0.002063942898538
510;1952-01-21;0.0086224719924588
511;1952-01-22;0.0081434083602474
512;1952-01-23;-0.0048780177036373
513;1952-01-24;0.0008145825297676
514;1952-01-25;-0.0004072490549971
515;1952-01-28;0.0024410915295209
516;1952-01-29;-0.0016267185037643
517;1952-01-30;-0.0139346517046537
518;1952-01-31;-0.0037213605840702
519;1952-02-01;0.0066061349498745
520;1952-02-04;-0.0074348958758849
521;1952-02-05;-0.000414679648709
522;1952-02-06;0.002899111517002
523;1952-02-07;-0.002899111517002
524;1952-02-08;0.005377427531469
525;1952-02-11;-0.005377427531469
526;1952-02-13;-0.0079118045872133
527;1952-02-14;-0.0020924468381031
528;1952-02-15;-0.0004190236634107
529;1952-02-18;-0.0050420693993955
530;1952-02-19;-0.0161361884132774
531;1952-02-20;-0.0116255774018406
532;1952-02-21;0.0030270293383907
533;1952-02-25;0.0030178940775234
534;1952-02-26;-0.0034497662500747
535;1952-02-27;0.0012950573793624
536;1952-02-28;0.0047342889215258
537;1952-02-29;-0.0012889797426129
538;1952-03-03;0.0012889797426129
539;1952-03-04;0.0166066831826734
540;1952-03-05;0.0012660478852115
541;1952-03-06;-0.0008437975184194
542;1952-03-07;0.0012654715884106
543;1952-03-10;-0.005071819939443
544;1952-03-11;0.0008471410746531
545;1952-03-12;0.0046462173414543
546;1952-03-13;0.0008424600329783
547;1952-03-14;0.0
548;1952-03-17;0.0071323986017808
549;1952-03-18;-0.0020924468381031
550;1952-03-19;-0.0020969183171741
551;1952-03-20;0.0029343555520453
552;1952-03-21;0.0016729824410828
553;1952-03-24;0.0
554;1952-03-25;-0.0058675355709483
555;1952-03-26;-0.000420433034554
556;1952-03-27;0.0087921435368234
557;1952-03-28;0.0078887683350434
558;1952-03-31;0.0078270634845254
559;1952-04-01;-0.0078270634845254
560;1952-04-02;-0.002484431868293
561;1952-04-03;0.0
562;1952-04-04;-0.0041545966665159
563;1952-04-07;-0.0092012779912162
564;1952-04-08;0.0046112428096121
565;1952-04-09;0.0012539604306871
566;1952-04-10;0.0070759917687239
567;1952-04-14;-0.0066583680590675
568;1952-04-15;-0.0126052506726353
569;1952-04-16;-0.0029642198287169
570;1952-04-17;-0.0072356136064053
571;1952-04-18;0.003837139647294
